start_lat,start_lon,destination_lat,destination_lon,departure,conventional_t (in min),conventional_arrival,conventional_d (in km),pickup_station,dropoff_station,pickup_coord,dropoff_coord,distance_to_pickup,distance_from_dropoff,time_to_pickup,time_from_dropoff,min_ferry_time,objective,time_window,pickup_time,dropout_time,delay_dvar,assigned_ferry,ferry_travel_time
51.26826851419324,6.724914719067411,51.24491532752253,6.736963745816486,20,21,41,6358,24,8,"(51.25804, 6.72913)","(51.25323, 6.73313)",1175.38,962.98,4,3,11,operator,"[24, 38]",46.0,214.0,175.0,0,197.0
51.27340917531964,6.679968090481496,51.25990482534933,6.738483113225943,2,23,25,6976,2,20,"(51.26988, 6.70078)","(51.26726, 6.70757)",1504.54,2307.66,6,9,19,operator,"[8, 16]",109.0,187.0,170.0,0,194.0
51.264966719183896,6.674949153754014,51.25908343960276,6.738336163135607,25,26,51,7804,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",1996.64,1931.34,7,7,18,operator,"[32, 44]",194.0,199.0,154.0,0,181.0
51.26465620360764,6.717362582585961,51.24616118249455,6.740961548210168,6,18,24,5727,23,7,"(51.25988, 6.72197)","(51.25475, 6.72683)",621.11,1373.51,2,5,11,operator,"[8, 19]",31.0,37.0,17.0,0,36.0
51.23628694664247,6.716749922651494,51.25978560093042,6.751180522013458,0,23,23,6538,8,26,"(51.25323, 6.73313)","(51.25499, 6.74127)",2204.84,873.67,8,3,15,operator,"[8, 20]",174.0,210.0,189.0,0,213.0
51.24273486364938,6.705407991990433,51.25618052525159,6.758992906493388,16,27,43,7357,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1862.14,2617.05,7,10,20,operator,"[23, 33]",58.0,250.0,216.0,0,244.0
51.23726063920028,6.776703682957628,51.25997630250451,6.701474596936418,6,27,33,8183,31,13,"(51.24133, 6.76731)","(51.24365, 6.76015)",797.07,4481.16,3,17,24,operator,"[9, 16]",83.0,138.0,121.0,0,149.0
51.27107234308623,6.717588870220493,51.25007050414406,6.685333799333375,12,26,38,7809,20,3,"(51.26726, 6.70757)","(51.26532, 6.70355)",817.81,2120.23,3,8,14,operator,"[15, 30]",113.0,162.0,131.0,0,158.0
51.26550951074326,6.733582951539438,51.26256415032238,6.693450030987152,25,21,46,6144,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1024.36,1411.46,4,5,13,operator,"[29, 41]",42.0,221.0,179.0,0,201.0
51.25074276340443,6.721910563946091,51.26734305485252,6.731281749060044,10,28,38,8519,7,24,"(51.25475, 6.72683)","(51.25804, 6.72913)",562.77,1045.84,2,4,9,operator,"[12, 34]",38.0,45.0,10.0,0,39.0
51.25992180772185,6.732401124953075,51.26410484767254,6.694615738949887,12,22,34,6647,24,6,"(51.25804, 6.72913)","(51.25711, 6.71907)",309.79,1876.02,1,7,12,operator,"[13, 27]",34.0,169.0,141.0,0,164.0
51.23914612921097,6.7087361703345865,51.271478470922986,6.719237571063568,3,26,29,7419,5,22,"(51.25965, 6.71313)","(51.26146, 6.71688)",2301.65,1126.67,9,4,16,operator,"[12, 25]",55.0,63.0,37.0,0,64.0
51.24603398172571,6.6873848598644745,51.25707535286093,6.762942198001074,21,32,53,8913,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",2288.19,3653.18,9,14,26,operator,"[30, 39]",191.0,198.0,158.0,0,191.0
51.26001629393551,6.747621577041143,51.23757538025352,6.752609548445796,26,13,39,4007,28,12,"(51.2517, 6.75325)","(51.24654, 6.75545)",1005.19,1016.87,4,4,12,operator,"[30, 35]",144.0,236.0,200.0,0,214.0
51.23361690898583,6.729945113874397,51.2638387879599,6.742682964334229,6,24,30,6955,9,26,"(51.25188, 6.73981)","(51.25499, 6.74127)",2145.42,989.38,8,3,14,operator,"[14, 27]",15.0,18.0,-0.0,2,15.0
51.25375736379599,6.7605862052665655,51.26451267845859,6.6745356514583225,9,32,41,9394,28,10,"(51.2517, 6.75325)","(51.2505, 6.7452)",561.0,5173.44,2,20,26,operator,"[11, 21]",12.0,16.0,-0.0,0,27.0
51.24812345522146,6.71191512436503,51.24419443441388,6.771440027328282,8,23,31,7109,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1117.63,3869.65,4,15,22,operator,"[12, 16]",13.0,16.0,-0.0,13,23.0
51.241795240524304,6.706213458772739,51.253005046860025,6.765538263338524,4,25,29,6896,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1925.81,3136.2,7,12,22,operator,"[11, 17]",12.0,15.0,-0.0,7,23.0
51.26542413083792,6.73726735673561,51.23563103203054,6.751311268801096,6,19,25,5777,26,10,"(51.25499, 6.74127)","(51.2505, 6.7452)",1193.98,1708.38,4,6,14,operator,"[10, 19]",11.0,15.0,-0.0,5,15.0
51.237954846730624,6.717492552527084,51.27232174035301,6.721703599822165,11,30,41,8352,6,22,"(51.25711, 6.71907)","(51.26146, 6.71688)",2133.91,1254.43,8,5,17,operator,"[19, 36]",20.0,24.0,-0.0,11,18.0
51.26826851419324,6.724914719067411,51.24491532752253,6.736963745816486,20,21,41,6358,24,8,"(51.25804, 6.72913)","(51.25323, 6.73313)",1175.38,962.98,4,3,11,operator,"[24, 38]",25.0,29.0,-0.0,1,12.0
51.27340917531964,6.679968090481496,51.25990482534933,6.738483113225943,2,23,25,6976,2,20,"(51.26988, 6.70078)","(51.26726, 6.70757)",1504.54,2307.66,6,9,19,operator,"[8, 16]",9.0,13.0,-0.0,16,20.0
51.264966719183896,6.674949153754014,51.25908343960276,6.738336163135607,25,26,51,7804,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",1996.64,1931.34,7,7,18,operator,"[32, 44]",33.0,37.0,-0.0,6,19.0
51.26465620360764,6.717362582585961,51.24616118249455,6.740961548210168,6,18,24,5727,23,7,"(51.25988, 6.72197)","(51.25475, 6.72683)",621.11,1373.51,2,5,11,operator,"[8, 19]",9.0,13.0,-0.0,12,12.0
51.23628694664247,6.716749922651494,51.25978560093042,6.751180522013458,0,23,23,6538,8,26,"(51.25323, 6.73313)","(51.25499, 6.74127)",2204.84,873.67,8,3,15,operator,"[8, 20]",9.0,13.0,-0.0,15,16.0
51.24273486364938,6.705407991990433,51.25618052525159,6.758992906493388,16,27,43,7357,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1862.14,2617.05,7,10,20,operator,"[23, 33]",24.0,27.0,-0.0,17,21.0
51.23726063920028,6.776703682957628,51.25997630250451,6.701474596936418,6,27,33,8183,31,13,"(51.24133, 6.76731)","(51.24365, 6.76015)",797.07,4481.16,3,17,24,operator,"[9, 16]",10.0,14.0,-0.0,8,25.0
51.27107234308623,6.717588870220493,51.25007050414406,6.685333799333375,12,26,38,7809,20,3,"(51.26726, 6.70757)","(51.26532, 6.70355)",817.81,2120.23,3,8,14,operator,"[15, 30]",16.0,19.0,-0.0,18,15.0
51.26550951074326,6.733582951539438,51.26256415032238,6.693450030987152,25,21,46,6144,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1024.36,1411.46,4,5,13,operator,"[29, 41]",30.0,34.0,-0.0,9,14.0
51.25074276340443,6.721910563946091,51.26734305485252,6.731281749060044,10,28,38,8519,7,24,"(51.25475, 6.72683)","(51.25804, 6.72913)",562.77,1045.84,2,4,9,operator,"[12, 34]",13.0,16.0,-0.0,4,10.0
51.25992180772185,6.732401124953075,51.26410484767254,6.694615738949887,12,22,34,6647,24,6,"(51.25804, 6.72913)","(51.25711, 6.71907)",309.79,1876.02,1,7,12,operator,"[13, 27]",14.0,18.0,-0.0,3,13.0
51.23914612921097,6.7087361703345865,51.271478470922986,6.719237571063568,3,26,29,7419,5,22,"(51.25965, 6.71313)","(51.26146, 6.71688)",2301.65,1126.67,9,4,16,operator,"[12, 25]",13.0,16.0,-0.0,14,17.0
51.24603398172571,6.6873848598644745,51.25707535286093,6.762942198001074,21,32,53,8913,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",2288.19,3653.18,9,14,26,operator,"[30, 39]",31.0,34.0,-0.0,10,27.0
51.26001629393551,6.747621577041143,51.23757538025352,6.752609548445796,26,13,39,4007,28,12,"(51.2517, 6.75325)","(51.24654, 6.75545)",1005.19,1016.87,4,4,12,operator,"[30, 35]",31.0,35.0,-0.0,19,13.0
51.23361690898583,6.729945113874397,51.2638387879599,6.742682964334229,6,24,30,6955,9,26,"(51.25188, 6.73981)","(51.25499, 6.74127)",2145.42,989.38,8,3,14,passenger,"[14, 27]",15.0,18.0,-0.0,6,15.0
51.25375736379599,6.7605862052665655,51.26451267845859,6.6745356514583225,9,32,41,9394,28,10,"(51.2517, 6.75325)","(51.2505, 6.7452)",561.0,5173.44,2,20,26,passenger,"[11, 21]",12.0,16.0,-0.0,12,27.0
51.24812345522146,6.71191512436503,51.24419443441388,6.771440027328282,8,23,31,7109,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1117.63,3869.65,4,15,22,passenger,"[12, 16]",13.0,28.0,11.0,5,35.0
51.241795240524304,6.706213458772739,51.253005046860025,6.765538263338524,4,25,29,6896,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1925.81,3136.2,7,12,22,passenger,"[11, 17]",12.0,15.0,-0.0,13,23.0
51.26542413083792,6.73726735673561,51.23563103203054,6.751311268801096,6,19,25,5777,26,10,"(51.25499, 6.74127)","(51.2505, 6.7452)",1193.98,1708.38,4,6,14,passenger,"[10, 19]",21.0,38.0,18.0,5,38.0
51.237954846730624,6.717492552527084,51.27232174035301,6.721703599822165,11,30,41,8352,6,22,"(51.25711, 6.71907)","(51.26146, 6.71688)",2133.91,1254.43,8,5,17,passenger,"[19, 36]",20.0,24.0,-0.0,14,18.0
51.26826851419324,6.724914719067411,51.24491532752253,6.736963745816486,20,21,41,6358,24,8,"(51.25804, 6.72913)","(51.25323, 6.73313)",1175.38,962.98,4,3,11,passenger,"[24, 38]",25.0,29.0,-0.0,3,12.0
51.27340917531964,6.679968090481496,51.25990482534933,6.738483113225943,2,23,25,6976,2,20,"(51.26988, 6.70078)","(51.26726, 6.70757)",1504.54,2307.66,6,9,19,passenger,"[8, 16]",9.0,13.0,-0.0,4,20.0
51.264966719183896,6.674949153754014,51.25908343960276,6.738336163135607,25,26,51,7804,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",1996.64,1931.34,7,7,18,passenger,"[32, 44]",33.0,81.0,36.0,8,63.0
51.26465620360764,6.717362582585961,51.24616118249455,6.740961548210168,6,18,24,5727,23,7,"(51.25988, 6.72197)","(51.25475, 6.72683)",621.11,1373.51,2,5,11,passenger,"[8, 19]",9.0,13.0,-0.0,2,12.0
51.23628694664247,6.716749922651494,51.25978560093042,6.751180522013458,0,23,23,6538,8,26,"(51.25323, 6.73313)","(51.25499, 6.74127)",2204.84,873.67,8,3,15,passenger,"[8, 20]",9.0,13.0,-0.0,0,16.0
51.24273486364938,6.705407991990433,51.25618052525159,6.758992906493388,16,27,43,7357,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1862.14,2617.05,7,10,20,passenger,"[23, 33]",47.0,71.0,37.0,8,65.0
51.23726063920028,6.776703682957628,51.25997630250451,6.701474596936418,6,27,33,8183,31,13,"(51.24133, 6.76731)","(51.24365, 6.76015)",797.07,4481.16,3,17,24,passenger,"[9, 16]",13.0,17.0,-0.0,1,28.0
51.27107234308623,6.717588870220493,51.25007050414406,6.685333799333375,12,26,38,7809,20,3,"(51.26726, 6.70757)","(51.26532, 6.70355)",817.81,2120.23,3,8,14,passenger,"[15, 30]",16.0,19.0,-0.0,11,15.0
51.26550951074326,6.733582951539438,51.26256415032238,6.693450030987152,25,21,46,6144,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1024.36,1411.46,4,5,13,passenger,"[29, 41]",70.0,77.0,35.0,8,57.0
51.25074276340443,6.721910563946091,51.26734305485252,6.731281749060044,10,28,38,8519,7,24,"(51.25475, 6.72683)","(51.25804, 6.72913)",562.77,1045.84,2,4,9,passenger,"[12, 34]",13.0,16.0,-0.0,9,10.0
51.25992180772185,6.732401124953075,51.26410484767254,6.694615738949887,12,22,34,6647,24,6,"(51.25804, 6.72913)","(51.25711, 6.71907)",309.79,1876.02,1,7,12,passenger,"[13, 27]",43.0,74.0,46.0,8,69.0
51.23914612921097,6.7087361703345865,51.271478470922986,6.719237571063568,3,26,29,7419,5,22,"(51.25965, 6.71313)","(51.26146, 6.71688)",2301.65,1126.67,9,4,16,passenger,"[12, 25]",13.0,16.0,-0.0,7,17.0
51.24603398172571,6.6873848598644745,51.25707535286093,6.762942198001074,21,32,53,8913,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",2288.19,3653.18,9,14,26,passenger,"[30, 39]",31.0,34.0,-0.0,10,27.0
51.26001629393551,6.747621577041143,51.23757538025352,6.752609548445796,26,13,39,4007,28,12,"(51.2517, 6.75325)","(51.24654, 6.75545)",1005.19,1016.87,4,4,12,passenger,"[30, 35]",59.0,99.0,63.0,8,77.0
51.23361690898583,6.729945113874397,51.2638387879599,6.742682964334229,6,24,30,6955,9,26,"(51.25188, 6.73981)","(51.25499, 6.74127)",2145.42,989.38,8,3,14,passenger,"[14, 27]",15.0,18.0,-0.0,4,15.0
51.25375736379599,6.7605862052665655,51.26451267845859,6.6745356514583225,9,32,41,9394,28,10,"(51.2517, 6.75325)","(51.2505, 6.7452)",561.0,5173.44,2,20,26,passenger,"[11, 21]",12.0,16.0,-0.0,2,27.0
51.24812345522146,6.71191512436503,51.24419443441388,6.771440027328282,8,23,31,7109,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1117.63,3869.65,4,15,22,passenger,"[12, 16]",13.0,16.0,-0.0,16,23.0
51.241795240524304,6.706213458772739,51.253005046860025,6.765538263338524,4,25,29,6896,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1925.81,3136.2,7,12,22,passenger,"[11, 17]",12.0,15.0,-0.0,7,23.0
51.26542413083792,6.73726735673561,51.23563103203054,6.751311268801096,6,19,25,5777,26,10,"(51.25499, 6.74127)","(51.2505, 6.7452)",1193.98,1708.38,4,6,14,passenger,"[10, 19]",11.0,15.0,-0.0,0,15.0
51.237954846730624,6.717492552527084,51.27232174035301,6.721703599822165,11,30,41,8352,6,22,"(51.25711, 6.71907)","(51.26146, 6.71688)",2133.91,1254.43,8,5,17,passenger,"[19, 36]",20.0,24.0,-0.0,12,18.0
51.26826851419324,6.724914719067411,51.24491532752253,6.736963745816486,20,21,41,6358,24,8,"(51.25804, 6.72913)","(51.25323, 6.73313)",1175.38,962.98,4,3,11,passenger,"[24, 38]",25.0,29.0,-0.0,5,12.0
51.27340917531964,6.679968090481496,51.25990482534933,6.738483113225943,2,23,25,6976,2,20,"(51.26988, 6.70078)","(51.26726, 6.70757)",1504.54,2307.66,6,9,19,passenger,"[8, 16]",9.0,13.0,-0.0,18,20.0
51.264966719183896,6.674949153754014,51.25908343960276,6.738336163135607,25,26,51,7804,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",1996.64,1931.34,7,7,18,passenger,"[32, 44]",33.0,37.0,-0.0,15,19.0
51.26465620360764,6.717362582585961,51.24616118249455,6.740961548210168,6,18,24,5727,23,7,"(51.25988, 6.72197)","(51.25475, 6.72683)",621.11,1373.51,2,5,11,passenger,"[8, 19]",9.0,13.0,-0.0,13,12.0
51.23628694664247,6.716749922651494,51.25978560093042,6.751180522013458,0,23,23,6538,8,26,"(51.25323, 6.73313)","(51.25499, 6.74127)",2204.84,873.67,8,3,15,passenger,"[8, 20]",9.0,13.0,-0.0,17,16.0
51.24273486364938,6.705407991990433,51.25618052525159,6.758992906493388,16,27,43,7357,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1862.14,2617.05,7,10,20,passenger,"[23, 33]",24.0,27.0,-0.0,6,21.0
51.23726063920028,6.776703682957628,51.25997630250451,6.701474596936418,6,27,33,8183,31,13,"(51.24133, 6.76731)","(51.24365, 6.76015)",797.07,4481.16,3,17,24,passenger,"[9, 16]",10.0,14.0,-0.0,14,25.0
51.27107234308623,6.717588870220493,51.25007050414406,6.685333799333375,12,26,38,7809,20,3,"(51.26726, 6.70757)","(51.26532, 6.70355)",817.81,2120.23,3,8,14,passenger,"[15, 30]",16.0,19.0,-0.0,1,15.0
51.26550951074326,6.733582951539438,51.26256415032238,6.693450030987152,25,21,46,6144,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1024.36,1411.46,4,5,13,passenger,"[29, 41]",30.0,34.0,-0.0,3,14.0
51.25074276340443,6.721910563946091,51.26734305485252,6.731281749060044,10,28,38,8519,7,24,"(51.25475, 6.72683)","(51.25804, 6.72913)",562.77,1045.84,2,4,9,passenger,"[12, 34]",13.0,16.0,-0.0,10,10.0
51.25992180772185,6.732401124953075,51.26410484767254,6.694615738949887,12,22,34,6647,24,6,"(51.25804, 6.72913)","(51.25711, 6.71907)",309.79,1876.02,1,7,12,passenger,"[13, 27]",14.0,18.0,-0.0,11,13.0
51.23914612921097,6.7087361703345865,51.271478470922986,6.719237571063568,3,26,29,7419,5,22,"(51.25965, 6.71313)","(51.26146, 6.71688)",2301.65,1126.67,9,4,16,passenger,"[12, 25]",13.0,16.0,-0.0,19,17.0
51.24603398172571,6.6873848598644745,51.25707535286093,6.762942198001074,21,32,53,8913,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",2288.19,3653.18,9,14,26,passenger,"[30, 39]",31.0,34.0,-0.0,9,27.0
51.26001629393551,6.747621577041143,51.23757538025352,6.752609548445796,26,13,39,4007,28,12,"(51.2517, 6.75325)","(51.24654, 6.75545)",1005.19,1016.87,4,4,12,passenger,"[30, 35]",31.0,35.0,-0.0,8,13.0
51.26203126184004,6.6884214622855565,51.273600377617086,6.713922409343425,6,15,21,4233,3,20,"(51.26532, 6.70355)","(51.26726, 6.70757)",1117.55,833.13,4,3,10,operator,"[10, 18]",11.0,30.000000000000007,11.0,2,27.000000000000007
51.24074291478449,6.694726708525495,51.25267658053,6.760308453064787,17,28,45,8148,5,23,"(51.25965, 6.71313)","(51.25988, 6.72197)",2464.87,2793.82,9,11,24,operator,"[26, 34]",82.0000000000011,283.0000000000011,248.0,0,277.0000000000011
51.24299188836306,6.701734025884449,51.25451448266021,6.751061847792085,8,25,33,7675,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1982.95,2116.78,7,8,18,operator,"[15, 25]",75.0000000000011,78.0000000000011,52.0,0,78.0000000000011
51.24675627749526,6.735478330608291,51.25445311426565,6.764595219962663,9,14,23,3541,10,28,"(51.2505, 6.7452)","(51.2517, 6.75325)",796.38,849.23,3,3,10,operator,"[12, 20]",13.0,41.0,20.0,3,35.0
51.25055350584461,6.766259826736645,51.23643608472082,6.7099794619539175,11,21,32,5830,29,12,"(51.24811, 6.75954)","(51.24654, 6.75545)",542.25,3368.43,2,13,18,operator,"[13, 19]",61.0000000000011,97.0000000000011,77.0,0,99.0000000000011
51.242682549078445,6.748770250191651,51.263945544671145,6.734947992288352,17,19,36,5888,10,26,"(51.2505, 6.7452)","(51.25499, 6.74127)",904.74,1089.69,3,4,11,operator,"[20, 32]",21.0,24.999999999999787,-0.0,4,11.999999999999787
51.269573435175545,6.709350125091826,51.245582955953616,6.696543353783696,0,25,25,6659,20,4,"(51.26726, 6.70757)","(51.26235, 6.70734)",285.79,2011.92,1,8,13,operator,"[1, 17]",31.000000000000007,35.00000000000001,17.0,2,43.00000000000001
51.24107590723421,6.7250787727669055,51.27468144633772,6.708667224768268,12,28,40,8483,6,21,"(51.25711, 6.71907)","(51.26387, 6.71174)",1832.51,1221.78,7,4,17,operator,"[19, 36]",53.0,60.99999999999991,24.0,3,52.999999999999915
51.2399133592087,6.753322274052858,51.23463592908112,6.782171599972969,23,16,39,4147,13,31,"(51.24365, 6.76015)","(51.24133, 6.76731)",632.57,1277.45,2,5,11,operator,"[25, 34]",80.99999999999991,137.99999999999946,103.0,3,119.99999999999946
51.26589268702274,6.732633108502509,51.250144044806255,6.680170581090076,25,29,54,8190,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1000.72,2532.38,4,10,18,operator,"[29, 44]",30.0,231.0,186.0,1,216.0
51.24242936312197,6.772631079919623,51.26093995951312,6.690650569385009,14,27,41,8494,30,13,"(51.24472, 6.7643)","(51.24365, 6.76015)",635.12,5219.57,2,20,25,operator,"[16, 21]",101.0000000000011,302.0000000000011,280.0,0,308.0000000000011
51.258876502434255,6.749138257300605,51.26696930367754,6.68695765634889,20,25,45,7840,26,8,"(51.25499, 6.74127)","(51.25323, 6.73313)",699.04,3567.13,2,14,20,operator,"[22, 31]",47.0,51.0000000000011,19.0,0,45.00000000000111
51.25607304237565,6.698905417813204,51.24577001891632,6.773243860348186,22,25,47,7032,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",913.42,4742.48,3,18,24,operator,"[25, 29]",57.99999999999991,158.99999999999946,129.0,3,154.99999999999946
51.264960196916086,6.734683666850993,51.24513730692176,6.725343204857333,3,25,28,7632,24,7,"(51.25804, 6.72913)","(51.25475, 6.72683)",861.98,1074.47,3,4,10,operator,"[6, 24]",43.00000000000001,46.00000000000001,21.0,2,47.00000000000001
51.24624822961985,6.712566942239758,51.26278921052151,6.735779074281972,3,32,35,9812,7,25,"(51.25475, 6.72683)","(51.25632, 6.73558)",1373.43,719.85,5,2,11,operator,"[8, 33]",20.000000000000007,221.0,187.0,2,220.0
51.23597518068063,6.707597889183454,51.25986817203188,6.74835918866648,27,26,53,7381,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",2484.02,1842.09,9,7,19,operator,"[36, 46]",37.0,40.0,-0.0,0,20.0
51.24645765238683,6.73237336152765,51.25397816702023,6.757409808128444,25,16,41,3938,9,27,"(51.25188, 6.73981)","(51.25329, 6.74746)",795.94,698.84,3,2,9,operator,"[28, 39]",51.00000000000001,216.0,176.0,2,193.0
51.26362030875431,6.719096539079241,51.2581812564364,6.685635412222194,26,21,47,6641,21,3,"(51.26387, 6.71174)","(51.26532, 6.70355)",514.23,1481.37,2,5,11,operator,"[28, 42]",100.99999999999993,162.99999999999946,120.0,3,141.99999999999946
51.24369355769113,6.707617795903332,51.23808552773538,6.77878883385556,22,31,53,8758,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1693.3,4649.47,6,18,27,operator,"[28, 35]",29.0,105.99999999999993,70.0,3,101.99999999999993
51.26507560740911,6.696421452642736,51.23825778488823,6.777503402185223,9,28,37,8289,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",498.29,5403.79,1,21,26,operator,"[10, 16]",113.99999999999993,166.99999999999943,150.0,3,178.99999999999943
51.26203126184004,6.6884214622855565,51.273600377617086,6.713922409343425,6,15,21,4233,3,20,"(51.26532, 6.70355)","(51.26726, 6.70757)",1117.55,833.13,4,3,10,operator,"[10, 18]",53.0,56.0,37.0,1,53.0
51.24074291478449,6.694726708525495,51.25267658053,6.760308453064787,17,28,45,8148,5,23,"(51.25965, 6.71313)","(51.25988, 6.72197)",2464.87,2793.82,9,11,24,operator,"[26, 34]",34.0,39.0,4.0,2,33.0
51.24299188836306,6.701734025884449,51.25451448266021,6.751061847792085,8,25,33,7675,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1982.95,2116.78,7,8,18,operator,"[15, 25]",16.0,19.0,0.0,5,19.0
51.24675627749526,6.735478330608291,51.25445311426565,6.764595219962663,9,14,23,3541,10,28,"(51.2505, 6.7452)","(51.2517, 6.75325)",796.38,849.23,3,3,10,operator,"[12, 20]",17.0,21.0,0.0,9,15.0
51.25055350584461,6.766259826736645,51.23643608472082,6.7099794619539175,11,21,32,5830,29,12,"(51.24811, 6.75954)","(51.24654, 6.75545)",542.25,3368.43,2,13,18,operator,"[13, 19]",14.0,17.0,-0.0,3,19.0
51.242682549078445,6.748770250191651,51.263945544671145,6.734947992288352,17,19,36,5888,10,26,"(51.2505, 6.7452)","(51.25499, 6.74127)",904.74,1089.69,3,4,11,operator,"[20, 32]",32.0,38.0,5.0,0,25.0
51.269573435175545,6.709350125091826,51.245582955953616,6.696543353783696,0,25,25,6659,20,4,"(51.26726, 6.70757)","(51.26235, 6.70734)",285.79,2011.92,1,8,13,operator,"[1, 17]",68.0,74.0,56.0,1,82.0
51.24107590723421,6.7250787727669055,51.27468144633772,6.708667224768268,12,28,40,8483,6,21,"(51.25711, 6.71907)","(51.26387, 6.71174)",1832.51,1221.78,7,4,17,operator,"[19, 36]",44.0,60.0,23.0,1,52.0
51.2399133592087,6.753322274052858,51.23463592908112,6.782171599972969,23,16,39,4147,13,31,"(51.24365, 6.76015)","(51.24133, 6.76731)",632.57,1277.45,2,5,11,operator,"[25, 34]",26.0,30.0,0.0,6,12.0
51.26589268702274,6.732633108502509,51.250144044806255,6.680170581090076,25,29,54,8190,23,5,"(51.25988, 6.72197)","(51.25965, 6.71313)",1000.72,2532.38,4,10,18,operator,"[29, 44]",30.0,35.0,-0.0,2,20.0
51.24242936312197,6.772631079919623,51.26093995951312,6.690650569385009,14,27,41,8494,30,13,"(51.24472, 6.7643)","(51.24365, 6.76015)",635.12,5219.57,2,20,25,operator,"[16, 21]",32.0,55.0,33.0,8,61.0
51.258876502434255,6.749138257300605,51.26696930367754,6.68695765634889,20,25,45,7840,26,8,"(51.25499, 6.74127)","(51.25323, 6.73313)",699.04,3567.13,2,14,20,operator,"[22, 31]",23.0,44.0,12.0,8,38.0
51.25607304237565,6.698905417813204,51.24577001891632,6.773243860348186,22,25,47,7032,4,21,"(51.26235, 6.70734)","(51.26387, 6.71174)",913.42,4742.48,3,18,24,operator,"[25, 29]",49.0,71.0,41.0,1,67.0
51.264960196916086,6.734683666850993,51.24513730692176,6.725343204857333,3,25,28,7632,24,7,"(51.25804, 6.72913)","(51.25475, 6.72683)",861.98,1074.47,3,4,10,operator,"[6, 24]",7.0,10.0,-0.0,7,11.0
51.24624822961985,6.712566942239758,51.26278921052151,6.735779074281972,3,32,35,9812,7,25,"(51.25475, 6.72683)","(51.25632, 6.73558)",1373.43,719.85,5,2,11,operator,"[8, 33]",9.0,13.0,-0.0,4,12.0
51.23597518068063,6.707597889183454,51.25986817203188,6.74835918866648,27,26,53,7381,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",2484.02,1842.09,9,7,19,operator,"[36, 46]",37.0,41.0,-0.0,1,21.0
51.24645765238683,6.73237336152765,51.25397816702023,6.757409808128444,25,16,41,3938,9,27,"(51.25188, 6.73981)","(51.25329, 6.74746)",795.94,698.84,3,2,9,operator,"[28, 39]",29.0,35.0,-0.0,0,12.0
51.26362030875431,6.719096539079241,51.2581812564364,6.685635412222194,26,21,47,6641,21,3,"(51.26387, 6.71174)","(51.26532, 6.70355)",514.23,1481.37,2,5,11,operator,"[28, 42]",59.0,65.0,22.0,1,44.0
51.24369355769113,6.707617795903332,51.23808552773538,6.77878883385556,22,31,53,8758,6,23,"(51.25711, 6.71907)","(51.25988, 6.72197)",1693.3,4649.47,6,18,27,operator,"[28, 35]",36.0,40.0,4.0,1,36.0
51.26507560740911,6.696421452642736,51.23825778488823,6.777503402185223,9,28,37,8289,3,21,"(51.26532, 6.70355)","(51.26387, 6.71174)",498.29,5403.79,1,21,26,operator,"[10, 16]",52.0,61.0,44.0,1,73.0
51.26203126184004,6.6884214622855565,51.273600377617086,6.713922409343425,6,15,21,4233,3,20,"(51.26532, 6.70355)","(51.26726, 6.70757)",1117.55,833.13,4,3,10,operator,"[10, 18]",11.0,14.0,-0.0,0,11.0
51.24074291478449,6.694726708525495,51.25267658053,6.760308453064787,17,28,45,8148,5,23,"(51.25965, 6.71313)","(51.25988, 6.72197)",2464.87,2793.82,9,11,24,operator,"[26, 34]",27.0,31.0,-0.0,10,25.0
